ward,year,item,category,location,cost
6,2012,Street Light Residential Staggered Piggy Back Menu,Lighting,ON UNION FROM W 66 ST (6600 S) TO W MARQUETTE RD (6700 S),64000
6,2012,Street Light Residential Staggered Piggy Back Menu,Lighting,ON ST LAWRENCE FROM E 71 ST (7100 S) TO E 87 ST (8700 S),1152000
7,2012,Curb & Gutter Menu,Street Resurfacing,ON S CHAPPEL AVE FROM E 97 ST (9700 S) TO E 98 ST (9800 S),100076
7,2012,Curb & Gutter Menu,Street Resurfacing,ON S PAXTON AVE FROM E 90 ST (9000 S) TO E 89 ST (8900 S),150638
7,2012,Curb & Gutter Menu,Street Resurfacing,ON E 74TH ST FROM S OGLESBY AV (2332 E) TO S OGLESBY AV (2332 E),3657
7,2012,Curb & Gutter Menu,Street Resurfacing,ON CRANDON FROM E 96 ST (9540 S) TO E 97 ST (9713 S),68566
7,2012,Curb & Gutter Menu,Street Resurfacing,ON S PHILLIPS AVE FROM E 90 ST (9000 S) TO E 91 ST (9100 S),175674
7,2012,Curb & Gutter Menu,Street Resurfacing,ON S PAXTON AVE FROM E 101 ST (10100 S) TO E 100 ST (10000 S),183815
7,2012,Curb & Gutter Menu,Street Resurfacing,ON S OGLESBY AVE FROM E 95 ST (9500 S) TO E 96 ST (9540 S),5452
7,2012,Curb & Gutter Menu,Street Resurfacing,ON S CRANDON AVE FROM E 96 ST (9540 S) TO E 97 ST (9713 S),89581
7,2012,Curb & Gutter Menu,Street Resurfacing,ON S OGLESBY AVE FROM E 74 ST (7400 S) TO E 73 ST (7300 S),121057
7,2012,Sidewalk Menu,Sidewalk Repair,ON S EUCLID AVE FROM E 95 ST (9500 S) TO E 96 ST (9600 S),1768
7,2012,Sidewalk Menu,Sidewalk Repair,ON E 79TH ST FROM S EXCHANGE (W) AV(2918 E) TO S COMMERCIAL AV (3000 E),17046
7,2012,Sidewalk Menu,Sidewalk Repair,ON S LUELLA AVE FROM E 73 ST (7300 S) TO E 74 ST (7400 S),2739
7,2012,Sidewalk Menu,Sidewalk Repair,ON S SAGINAW AVE FROM E 93 ST (9300 S) TO E 94 ST (9400 S),7658
7,2012,Sidewalk Menu,Sidewalk Repair,ON S ESSEX AVE FROM E 83 ST (8300 S) TO E 84 ST (8400 S),30458
7,2012,Sidewalk Menu,Sidewalk Repair,ON S ESCANABA AVE FROM E 79 ST (7900 S) TO E 80 ST (8000 S),6279
7,2012,Sidewalk Menu,Sidewalk Repair,ON EXCHANGE FROM E 75 ST (7470 S) TO E 76 ST (7570 S),6668
7,2012,Street Resurfacing Menu,Street Resurfacing,ON E 74TH ST FROM S COLES AV (2646 E) TO S SOUTH SHORE DR (2728 E),42840
7,2012,Street Resurfacing Menu,Street Resurfacing,ON S CRANDON AVE FROM E 76 ST (7600 S) TO E 78 ST (7800 S),128952
7,2012,Street Resurfacing Menu,Street Resurfacing,ON S KINGSTON AVE FROM E 81 ST (8100 S) TO E 82 ST (8200 S),75601
7,2012,Street Resurfacing Menu,Street Resurfacing,ON S CHAPPEL AVE FROM E 97 ST (9700 S) TO E 98 ST (9800 S),41597
7,2012,Street Resurfacing Menu,Street Resurfacing,ON S CRANDON AVE FROM E 100 ST (10000 S) TO E 101 ST (10100 S),26510
7,2012,Street Speed Hump Menu,Street Redesign,ON S BURNHAM AVE FROM E 77 ST (7700 S) TO E 78 ST (7800 S),3700
7,2012,Street Speed Hump Menu,Street Redesign,ON E CHELTENHAM PL FROM S COLES AV (3032 E) TO S SOUTH SHORE DR (3098 E),1850
7,2012,Street Speed Hump Menu,Street Redesign,ON S COLES AVE FROM E 72 ST (7130 S) TO E 73 ST (7231 S),3700
7,2012,Street Speed Hump Menu,Street Redesign,ON S PHILLIPS AVE FROM E 92 ST (9200 S) TO E 93 ST (9300 S),3700
7,2012,Street Speed Hump Menu,Street Redesign,ON S BURNHAM AVE FROM E 78 ST (7800 S) TO E 79 ST (7900 S),3700
7,2012,Street Speed Hump Menu,Street Redesign,ON S KINGSTON AVE FROM E 73 ST (7300 S) TO E 75 ST (7500 S),7400
7,2012,Street Speed Hump Menu,Street Redesign,ON E 89TH ST FROM S CRANDON AV (2300 E) TO S OGLESBY AV (2332 E),1850
7,2012,Street Speed Hump Menu,Street Redesign,ON S CRANDON AVE FROM E 100 ST (10000 S) TO E 101 ST (10100 S),3700
7,2012,Street Speed Hump Menu,Street Redesign,ON S LUELLA AVE FROM E 75 ST (7500 S) TO E 76 ST (7600 S),3700
8,2012,Alley Resurfacing Menu,Alleys,W 75TH ST & W 76TH ST & S RIDGELAND AVE & S CREGIER AVE,3257
8,2012,Bollard Menu,Misc.,ON S CONSTANCE AVE FROM 7500 S TO E 75 ST (7500 S),2520
8,2012,Curb & Gutter Menu,Street Resurfacing,ON S UNIVERSITY AVE FROM E 80 ST (8000 S) TO E 81 ST (8100 S),5436
8,2012,Curb & Gutter Menu,Street Resurfacing,ON E 83RD ST FROM S CRANDON AV (2300 E) TO S OGLESBY AV (2332 E),57537
8,2012,Curb & Gutter Menu,Street Resurfacing,ON S BENNETT AVE FROM E 77 ST (7700 S) TO E 78 ST (7800 S),10035
8,2012,Curb & Gutter Menu,Street Resurfacing,ON S CONSTANCE AVE FROM E 85 ST (8500 S) TO E 86 ST (8600 S),3767
8,2012,Curb & Gutter Menu,Street Resurfacing,ON E 86TH ST FROM S DANTE AV (1433 E) TO S BLACKSTONE AV (1504 E),22199
8,2012,Sidewalk Menu,Sidewalk Repair,ON S CREGIER AVE FROM E 85 ST (8500 S) TO E 86 ST (8600 S),28180
8,2012,Sidewalk Menu,Sidewalk Repair,ON S DREXEL AVE FROM E 98 ST (9800 S) TO E 99 ST (9900 S),37672
8,2012,Sidewalk Menu,Sidewalk Repair,ON S EUCLID AVE FROM E 74 ST (7400 S) TO E 75 ST (7500 S),30090
8,2012,Sidewalk Menu,Sidewalk Repair,ON S EAST END AVE FROM E 93 ST (9300 S) TO E 94 ST (9400 S),19180
8,2012,Sidewalk Menu,Sidewalk Repair,ON S OGLESBY AVE FROM E 88 ST (8800 S) TO E 89 ST (8900 S),20831
8,2012,Sidewalk Menu,Sidewalk Repair,ON S AVALON AVE FROM E 97 (N) ST(9656 S) TO E 98 ST (9800 S),2414
8,2012,Sidewalk Menu,Sidewalk Repair,ON S MARYLAND AVE FROM E 98 ST (9800 S) TO E 99 ST (9900 S),94743
8,2012,Sidewalk Menu,Sidewalk Repair,ON E 74TH ST FROM S BALDWIN AV (1900 E) TO S JEFFERY BV (2000 E),2343
8,2012,Sidewalk Menu,Sidewalk Repair,ON S JEFFERY BLVD FROM E 85 ST (8500 S) TO E 86 ST (8600 S),71948
8,2012,Sidewalk Menu,Sidewalk Repair,ON S BLACKSTONE AVE FROM E 81 ST (8100 S) TO E 82 ST (8200 S),12213
8,2012,Sidewalk Menu,Sidewalk Repair,ON S KIMBARK AVE FROM S KENWOOD AV (8414 S) TO E 85 ST (8500 S),9104
8,2012,Sidewalk Menu,Sidewalk Repair,ON S LUELLA AVE FROM E 84 ST (8400 S) TO E 85 ST (8500 S),1973
8,2012,Street Bump Outs Menu,Pedestrian Infrastructure,ON S CREGIER AVE FROM E 91 ST (9100 S) TO E 92 ST (9200 S),15188
8,2012,Street Resurfacing Menu,Street Resurfacing,ON S BENNETT AVE FROM E 88 ST (8800 S) TO E 89 ST (8900 S),70500
8,2012,Street Resurfacing Menu,Street Resurfacing,ON E 88TH ST FROM S CRANDON AV (2300 E) TO S OGLESBY AV (2332 E),15659
8,2012,Street Speed Hump Menu,Street Redesign,ON S CORNELL AVE FROM E 89 ST (8900 S) TO E 90 ST (9000 S),3700
8,2012,Street Speed Hump Menu,Street Redesign,ON S DORCHESTER AVE FROM E 84 ST (8400 S) TO E 85 ST (8500 S),3700
8,2012,Street Light Residential Staggered Piggy Back Menu,Lighting,ON 85 FROM Dead End (1269 E) TO S AVALON AV (1272 E),6761
8,2012,Street Light Residential Staggered Piggy Back Menu,Lighting,ON CLYDE FROM E 79 ST (7900 S) TO E 81 ST (8100 S),128000
8,2012,Street Light Residential Staggered Piggy Back Menu,Lighting,ON CRANDON FROM E 83 ST (8300 S) TO E 85 ST (8500 S),128000
8,2012,Street Light Residential Staggered Piggy Back Menu,Lighting,ON UNIVERSITY FROM E 95 ST (9500 S) TO E 97 ST (9700 S),128000
8,2012,Street Light Residential Staggered Piggy Back Menu,Lighting,ON DANTE FROM E 79 ST (7900 S) TO E 81 ST (8100 S),128000
8,2012,Street Light Residential Staggered Piggy Back Menu,Lighting,ON INGLESIDE FROM E 97 ST (9700 S) TO E 99 ST (9900 S),128000
8,2012,Street Light Residential Staggered Piggy Back Menu,Lighting,ON AVALON FROM E 85 ST (8500 S) TO E 87 ST (8700 S),128000
8,2012,Street Light Upgrade,Lighting,8836 S EUCLID AVE,350
8,2012,Street Light Upgrade,Lighting,837 E 88TH PL,350
8,2012,Street Light Upgrade,Lighting,1837 E 90TH ST,350
9,2012,Alley Speed Hump Menu,Alleys,S PARNELL AVE & S NORMAL & E 99TH ST & E 100TH ST,700
9,2012,Bollard Menu,Misc.,ON S LAFAYETTE AVE FROM 10234 S TO W 102 ST (10200 S),630
9,2012,Bollard Menu,Misc.,ON S PRAIRIE AVE FROM 10714 S TO E 107 ST (10700 S),630
9,2012,Curb & Gutter Menu,Street Resurfacing,ON S LAFAYETTE AVE FROM W 100 ST (10000 S) TO W 101 ST (10100 S),79707
9,2012,Curb & Gutter Menu,Street Resurfacing,ON E 122ND PL FROM S STATE ST (0 E) TO S MICHIGAN AV,93931
9,2012,Curb & Gutter Menu,Street Resurfacing,ON S INDIANA AVE FROM E 116 ST (11638 S) TO E 117 ST (11705 S),137919
9,2012,Curb & Gutter Menu,Street Resurfacing,ON E 93RD ST FROM DR. MARTIN LUTHER KING JR. DR (400 E) TO S EBERHART AV (500 E),99235
9,2012,Curb & Gutter Menu,Street Resurfacing,ON E 99TH PL FROM S STATE ST (0 E) TO Dead End (50 E),48865
9,2012,Guardrail Menu,Misc.,ON E 114TH PL FROM 137 E TO S EDBROOKE AV (132 E),1471
9,2012,Sidewalk Menu,Sidewalk Repair,ON S PRAIRIE AVE FROM E 101 ST (10100 S) TO E 102 ST (10200 S),23421
9,2012,Sidewalk Menu,Sidewalk Repair,ON E 119TH PL FROM S STATE ST (0 E) TO S MICHIGAN AV (100 E),55284
9,2012,Sidewalk Menu,Sidewalk Repair,ON S EBERHART AVE FROM E 104 ST (10400 S) TO E 105 ST (10500 S),109555
9,2012,Sidewalk Menu,Sidewalk Repair,ON E 101ST PL FROM S ST LAWRENCE AV (600 E) TO S,3377
9,2012,Sidewalk Menu,Sidewalk Repair,ON S PARNELL AVE FROM W 102 ST (10200 S) TO W 103 ST (10300 S),89121
9,2012,Sidewalk Menu,Sidewalk Repair,ON S WENTWORTH AVE FROM W 122 ST (12200 S) TO W 123 ST (12300 S),3427
9,2012,Street Resurfacing Menu,Street Resurfacing,ON W BRAYTON ST FROM W 126 PL (120 W) TO S WENTWORTH AV (200 W),16046
9,2012,Street Resurfacing Menu,Street Resurfacing,ON S UNION AVE FROM W 127 ST (12700 S) TO W 129 PL (12930 S),164345
9,2012,Street Resurfacing Menu,Street Resurfacing,ON E 133RD ST FROM S RIVERDALE AV (560 E) TO S ST LAWRENCE AV (600 E),39039
9,2012,Street Resurfacing Menu,Street Resurfacing,ON S FORRESTVILLE AVE FROM E 132 ST (13200 S) TO E 132 ST (13200 S),11298
9,2012,Street Resurfacing Menu,Street Resurfacing,ON E 122ND ST FROM S MICHIGAN AV (100 E) TO S EDBROOKE AV (134 E),35254
9,2012,Street Resurfacing Menu,Street Resurfacing,ON S LOWE AVE FROM W 128 PL (12832 S) TO W 129 PL (12930 S),48991
9,2012,Street Resurfacing Menu,Street Resurfacing,ON S NORMAL AVE FROM W 128 PL (12832 S) TO W 129 PL (12932 S),49963
9,2012,Street Resurfacing Menu,Street Resurfacing,ON S CORLISS AVE FROM E 111 ST (11100 S) TO E 114 ST (11388 S),195615
9,2012,Street Light Upgrade,Lighting,ON 105 FROM S RHODES AV (532 E) TO S DAUPHIN AV (604 E),1050
9,2012,Street Light Upgrade,Lighting,ON PERRY FROM W 121 ST (12100 S) TO W 122 ST (12200 S),1400
9,2012,Street Light Upgrade,Lighting,ON 104 FROM S RHODES AV (532 E) TO S DAUPHIN AV (623 E),1050
9,2012,High Definition Camera,Misc.,"POD Camera - 10700 S. Michigan (TPC = $22,500 - 2013 menu $20,941)",1559
9,2012,School Projects,Misc.,Poe School - Playground,7115
10,2012,Alley Resurfacing Menu,Alleys,E 105TH ST & E 106TH ST & S EWING AVE & S AVENUE J,25711
10,2012,Alley Speed Hump Menu,Alleys,E 128TH ST & E 129TH ST & S EXCHANGE AVE & S COMMERCIAL AVE,700
10,2012,Alley Speed Hump Menu,Alleys,E 111TH ST & S MACKINAW AVE&E 112TH ST & S GREEN BAY AVE,700
10,2012,Curb & Gutter Menu,Street Resurfacing,ON S COMMERCIAL AVE FROM E 96 ST (9600 S) TO E 97 ST (9700 S),2537
10,2012,Curb & Gutter Menu,Street Resurfacing,ON S EWING AVE FROM E 115 ST (11500 S) TO E 116 ST (11600 S),7100
10,2012,Curb & Gutter Menu,Street Resurfacing,ON S CRANDON AVE FROM E 103 ST (10300 S) TO E 104 ST (10400 S),3443
10,2012,Diagonal Parking Menu,Parks,ON S AVENUE M FROM E 106 ST (10600 S) TO E 106 ST (10600 S),61942
10,2012,Guardrail Menu,Misc.,ON S EWING AVE FROM 9483 S TO E 94 ST (9354 S),16146
10,2012,Sidewalk Menu,Sidewalk Repair,ON S BURLEY AVE FROM E 135 ST (13500 S) TO E 136 ST (13600 S),15831
10,2012,Sidewalk Menu,Sidewalk Repair,ON S GREEN BAY AVE FROM E 112 ST (11200 S) TO E 113 ST (11300 S),6615
10,2012,Sidewalk Menu,Sidewalk Repair,ON E 96TH ST FROM S BALTIMORE AV (3105 E) TO Dead End (3152 E),11715
10,2012,Sidewalk Menu,Sidewalk Repair,ON S ESCANABA AVE FROM E 97 ST (9700 S) TO E 98 ST (9800 S),60630
10,2012,Sidewalk Menu,Sidewalk Repair,ON S EXCHANGE AVE FROM E 100 ST (10004 S) TO E 101 ST (10100 S),1950
10,2012,Sidewalk Menu,Sidewalk Repair,ON S EWING AVE FROM E 104 ST (10400 S) TO E 105 ST (10500 S),11071
10,2012,Sidewalk Menu,Sidewalk Repair,ON S AVENUE M FROM E 108 ST (10800 S) TO E 109 ST (10900 S),2132
10,2012,Sidewalk Menu,Sidewalk Repair,ON E 135TH ST FROM S AVENUE M (3531 E) TO S AVENUE L (3600 E),23913
10,2012,Sidewalk Menu,Sidewalk Repair,ON S AVENUE N FROM E 133 ST (13300 S) TO E 134 ST (13400 S),13969
10,2012,Sidewalk Menu,Sidewalk Repair,ON S ESCANABA AVE FROM E 132 ST (13200 S) TO S BRAINARD AV (13273 S),2637
10,2012,Sidewalk Menu,Sidewalk Repair,ON S MUSKEGON AVE FROM E 98 ST (9800 S) TO E 99 ST (9900 S),4139
10,2012,Sidewalk Menu,Sidewalk Repair,ON S AVENUE H FROM E 106 ST (10600 S) TO E 107 ST (10700 S),2874
10,2012,Sidewalk Menu,Sidewalk Repair,ON S AVENUE L FROM E 133 ST (13300 S) TO E 134 ST (13400 S),10218
10,2012,Sidewalk Menu,Sidewalk Repair,ON S AVENUE M FROM E 133 ST (13300 S) TO E 134 ST (13400 S),45187
10,2012,Sidewalk Menu,Sidewalk Repair,ON E 96TH ST FROM S HOUSTON AV (3032 E) TO S,14450
10,2012,Sidewalk Menu,Sidewalk Repair,ON E 105TH ST FROM S AVENUE J (3700 E) TO S AVENUE H (3731 E),21899
10,2012,Sidewalk Menu,Sidewalk Repair,ON E 118TH ST FROM S AVENUE O (3432 E) TO S EWING AV (3532 E),5815
10,2012,Sidewalk Menu,Sidewalk Repair,ON S MUSKEGON AVE FROM E 103 ST (10300 S) TO S CALUMET ACCESS RD (10450 S),540
10,2012,Sidewalk Menu,Sidewalk Repair,ON S GREEN BAY AVE FROM E 84 ST (8400 S) TO E 85 ST (8500 S),3509
10,2012,Sidewalk Menu,Sidewalk Repair,ON S BALTIMORE AVE FROM E 89 ST (8900 S) TO E 90 ST (9000 S),79372
10,2012,Sidewalk Menu,Sidewalk Repair,ON S EWING AVE FROM E 115TH ST (11500 S) TO E 116TH ST (11600 S),407
10,2012,Sidewalk Menu,Sidewalk Repair,ON S BRANDON AVE FROM E 134 ST (13400 S) TO E 135 ST (13500 S),5913
10,2012,Sidewalk Menu,Sidewalk Repair,ON E 112TH ST FROM S AVENUE L (3600 E) TO S EWING AV (3632 E),62840
10,2012,Sidewalk Menu,Sidewalk Repair,ON S COMMERCIAL AVE FROM E 132 ST (13200 S) TO E 133 ST (13300 S),2722
10,2012,Sidewalk Menu,Sidewalk Repair,ON S MARQUETTE AVE FROM E 95 ST (9500 S) TO E 96 ST (9600 S),3785
10,2012,Sidewalk Menu,Sidewalk Repair,13300 S Avenue N,3583
10,2012,Sidewalk Menu,Sidewalk Repair,ON S BRANDON AVE FROM E 83 ST (8300 S) TO E 84 ST (8400 S),36078
10,2012,Sidewalk Menu,Sidewalk Repair,ON S AVENUE B FROM E 109 ST (10900 S) TO E 110 ST (11000 S),1548
10,2012,Street Resurfacing Menu,Street Resurfacing,ON E 103RD ST FROM S GREEN BAY AV (3400 E) TO S AVENUE N (3500 E),36853
10,2012,Street Resurfacing Menu,Street Resurfacing,ON E 104TH ST FROM S AVENUE M (3531 E) TO S EWING AV (3632 E),97680
10,2012,Street Resurfacing Menu,Street Resurfacing,ON S ESCANABA AVE FROM E 127 ST (12700 S) TO E 128 ST (12800 S),38056
10,2012,Street Resurfacing Menu,Street Resurfacing,ON E 114TH ST FROM S AVENUE M (3531 E) TO S AVENUE J (3700 E),98042
10,2012,Street Resurfacing Menu,Street Resurfacing,ON S MUSKEGON AVE FROM E 127 ST (12700 S) TO E 128 ST (12800 S),44765
10,2012,Street Resurfacing Menu,Street Resurfacing,ON S AVENUE M FROM E 113 ST (11300 S) TO E 114 ST (11400 S),66361
10,2012,Street Resurfacing Menu,Street Resurfacing,ON E 129TH ST FROM S MANISTEE AV (2800 E) TO S MUSKEGON AV (2837 E),48774
10,2012,Street Resurfacing Menu,Street Resurfacing,ON E 96TH ST FROM S AVENUE M (3531 E) TO S AVENUE L (3600 E),28060
10,2012,Street Resurfacing Menu,Street Resurfacing,ON S EXCHANGE AVE FROM E 132 ST (13200 S) TO E 133 ST (13300 S),68858
10,2012,Street Resurfacing Menu,Street Resurfacing,ON S EXCHANGE AVE FROM E 130 ST (13000 S) TO E 131 ST (13100 S),47581
10,2012,Street Resurfacing Menu,Street Resurfacing,ON S BALTIMORE AVE FROM E 130 ST (13000 S) TO E 129 ST (12900 S),21217
10,2012,Street Resurfacing Menu,Street Resurfacing,ON S COMMERCIAL AVE FROM E 132 ST (13200 S) TO E 133 ST (13300 S),52946
10,2012,Street Resurfacing Menu,Street Resurfacing,ON S MANISTEE AVE FROM E 127 ST (12700 S) TO E 128 ST (12800 S),39179
10,2012,Street Resurfacing Menu,Street Resurfacing,ON S BRANDON AVE FROM E 130 ST (13000 S) TO E 131 ST (13100 S),54247
10,2012,Street Speed Hump Menu,Street Redesign,ON E 99TH ST FROM S PAXTON AV (2230 E) TO S OGLESBY AV (2356 E),3700
11,2012,Alley Apron Menu,Alleys,ON S EMERALD AVE FROM 3659 S TO W 36 ST (3600 S),9931
11,2012,Alley Apron Menu,Alleys,ON S CANAL ST FROM 3228 S TO W 32 ST (3200 S),8993
11,2012,Alley Apron Menu,Alleys,ON S LOWE AVE FROM 3439 S TO W 35 ST (3500 S),2285
11,2012,Alley Apron Menu,Alleys,ON W 46TH PL FROM 600 W TO S WALLACE ST (600 W),12948
11,2012,Alley Resurfacing Menu,Alleys,W 25TH PL & W 26TH ST & S STEWART AVE & S PRINCETON AVE,26803
11,2012,Alley Resurfacing Menu,Alleys,W 29TH ST & W 28TH PL & S STEWART AVE & S SHIELDS AVE,8777
11,2012,Alley Resurfacing Menu,Alleys,W 31ST PL & W 31ST ST & S MORGAN ST & S LITUANICA AVE,52384
11,2012,Bollard Menu,Misc.,ON W 48TH PL FROM 602 W TO S WALLACE ST (600 W),1640
11,2012,Curb & Gutter Menu,Street Resurfacing,ON W EXCHANGE AVE FROM S MORGAN ST (1000 W) TO S PEORIA ST (912 W),7453
11,2012,Curb & Gutter Menu,Street Resurfacing,ON S PRINCETON AVE FROM W 31 ST (3100 S) TO W 32 ST (3200 S),1942
11,2012,Curb & Gutter Menu,Street Resurfacing,ON S WALLACE ST FROM W 47 ST (4700 S) TO W 46 PL (4632 S),741
11,2012,Sidewalk Menu,Sidewalk Repair,ON W 44TH ST FROM S WALLACE ST (614 W) TO S UNION AV (700 W),455
11,2012,Sidewalk Menu,Sidewalk Repair,ON S LITUANICA AVE FROM W 31 PL (3130 S) TO W 31 PL,5401
11,2012,Sidewalk Menu,Sidewalk Repair,ON S UNION AVE FROM W 44 ST (4400 S) TO W 44 ST (4400 S),1449
11,2012,Sidewalk Menu,Sidewalk Repair,4234 S Emerald,784
11,2012,Sidewalk Menu,Sidewalk Repair,ON W 37TH ST FROM S LEAVITT ST (2200 W) TO S LEAVITT ST (2200 W),2447
11,2012,Sidewalk Menu,Sidewalk Repair,ON S UNION AVE FROM W 38 ST (3800 S) TO W 38 ST (3800 S),9062
11,2012,Sidewalk Menu,Sidewalk Repair,ON W 43RD PL FROM S PARNELL AV (524 W) TO S WALLACE ST (614 W),19332
11,2012,Sidewalk Menu,Sidewalk Repair,"3203, 3202, 3214 S Lituanica",3367
11,2012,Sidewalk Menu,Sidewalk Repair,ON W 26TH ST FROM S WALLACE ST (600 W) TO S NORMAL AV (530 W),6418
11,2012,Sidewalk Menu,Sidewalk Repair,ON S EMERALD AVE FROM W 42 ST (4216 S) TO W 43 ST (4300 S),11039
11,2012,Sidewalk Menu,Sidewalk Repair,ON S LITUANICA AVE FROM W 32 ST (3158 S) TO W 33 ST (3244 S),3984
11,2012,Sidewalk Menu,Sidewalk Repair,ON S UNION AVE FROM W 45 ST (4500 S) TO W 46 ST (4600 S),1368
11,2012,Sidewalk Menu,Sidewalk Repair,ON W 30TH ST FROM S PRINCETON AV (300 W) TO S WELLS ST (230 W),8274
11,2012,Sidewalk Menu,Sidewalk Repair,ON W 43RD ST FROM S UNION AV (700 W) TO S UNION AV (700 W),36657
11,2012,Sidewalk Menu,Sidewalk Repair,ON S WALLACE ST FROM W 44 PL (4432 S) TO W 44 ST (4400 S),2414
11,2012,Sidewalk Menu,Sidewalk Repair,ON S WALLACE ST FROM W 46 ST (4600 S) TO W 46 ST (4600 S),17547
11,2012,Sidewalk Menu,Sidewalk Repair,3100 S Lituanica,2248
11,2012,Sidewalk Menu,Sidewalk Repair,ON W 43RD ST FROM S WALLACE ST (600 W) TO S WALLACE ST (614 W),5119
11,2012,Sidewalk Menu,Sidewalk Repair,ON S CANAL ST FROM W 27 ST (2700 S) TO W 28 ST (2800 S),38043
11,2012,Street Resurfacing Menu,Street Resurfacing,ON S BONAPARTE ST FROM S ARCH ST (2989 S) TO S LOCK ST (3035 S),72514
11,2012,Street Resurfacing Menu,Street Resurfacing,ON S EMERALD AVE FROM W 36 ST (3600 S) TO W 37 ST (3700 S),59587
11,2012,Street Resurfacing Menu,Street Resurfacing,ON S KEELEY ST FROM S LYMAN ST (2935 S) TO W 31 ST (3100 S),88052
11,2012,Street Resurfacing Menu,Street Resurfacing,ON S ARCH ST FROM S ARCHER AV (2923 S) TO S LYMAN ST (3031 S),75593
11,2012,Street Resurfacing Menu,Street Resurfacing,ON S NORMAL AVE FROM W 37 ST (3700 S) TO W PERSHING RD (3900 S),92299
11,2012,Street Resurfacing Menu,Street Resurfacing,ON W 37TH ST FROM S HALSTED ST (800 W) TO S LITUANICA AV (832 W),21634
11,2012,Street Resurfacing Menu,Street Resurfacing,ON S MARSHFIELD AVE FROM W 34 ST (3400 S) TO W 35 ST (3500 S),86125
11,2012,Street Resurfacing Menu,Street Resurfacing,ON S BROAD ST FROM S ARCHER AV (3011 S) TO W 31 ST (3100 S),82202
11,2012,Street Resurfacing Menu,Street Resurfacing,ON W 43RD PL FROM S CANAL ST (440 W) TO S WALLACE ST (614 W),63118
11,2012,Street Resurfacing Menu,Street Resurfacing,ON S POPLAR AVE FROM W 29 ST (2925 S) TO W 31 ST (3100 S),113075
11,2012,Street Resurfacing Menu,Street Resurfacing,ON W 29TH ST FROM S HALSTED ST (800 W) TO S POPLAR AV (882 W),79658
11,2012,Street Resurfacing Menu,Street Resurfacing,ON W 34TH ST FROM S ASHLAND AV (1600 W) TO S PAULINA ST (1700 W),42591
11,2012,Street Speed Hump Menu,Street Redesign,ON W 45TH PL FROM S NORMAL AV (500 W) TO S WALLACE ST (600 W),3700
11,2012,Floodlight Menu,Lighting,569 W 44TH ST,350
11,2012,Street Light Residential Staggered Piggy Back Menu,Lighting,ON EMERALD FROM W 37 ST (3700 S) TO W PERSHING RD (3900 S),128000
11,2012,Street Light Upgrade,Lighting,ON S THROOP ST FROM W 31 ST (3100 S) TO W 33 ST (3300 S),446
11,2012,Street Light Upgrade,Lighting,4522 S WALLACE ST,350
11,2012,Street Light Upgrade,Lighting,564 W 43RD ST,350
11,2012,Street Light Upgrade,Lighting,ON 37 FROM S WALLACE ST (600 W) TO S NORMAL AV (500 W),1050
12,2012,Alley Resurfacing Menu,Alleys,N TROY ST & S ALBANY AVE & W 30TH ST & W 31ST ST,31096
12,2012,Alley Resurfacing Menu,Alleys,N ROCKWELL ST & S WASHTENAW AVE & W 24TH PL & W 24TH ST,29247
12,2012,Alley Speed Hump Menu,Alleys,S MAPLEWOOD AVE & S CAMPBELL AVE & W 40TH ST & W 42ND ST,4200
12,2012,Bollard Menu,Misc.,ON W PERSHING RD FROM 3144 W TO S ALBANY AVE (3100 W),630
12,2012,Miscellaneous Other,Misc.,ON W 35TH ST FROM S DAMEN AV (2000 W) TO S ASHLAND AV (1600 W),1285
12,2012,Sidewalk Menu,Sidewalk Repair,ON W 25TH PL FROM S CALIFORNIA AV (2800 W) TO S FRANCISCO AV (2900 W),536
12,2012,Sidewalk Menu,Sidewalk Repair,ON S WESTERN AVE FROM W 47 ST (4700 S) TO W 47 ST (4700 S),30675
12,2012,Sidewalk Menu,Sidewalk Repair,ON S BELL AVE FROM W 34 ST (3400 S) TO W 35 ST (3500 S),2992
12,2012,Sidewalk Menu,Sidewalk Repair,ON TALMAN FROM W 39 PL (3932 S) TO W 40 PL (4050 S),27911
12,2012,Sidewalk Menu,Sidewalk Repair,ON S TROY ST FROM W 27 ST (2700 S) TO W 28 ST (2800 S),28841
12,2012,Sidewalk Menu,Sidewalk Repair,ON S WESTERN BLVD FROM W PERSHING RD (3900 S) TO W 42 ST (4200 S),454
12,2012,Sidewalk Menu,Sidewalk Repair,ON S HONORE ST FROM W 37 ST (3700 S) TO W 38 ST (3800 S),2035
12,2012,Sidewalk Menu,Sidewalk Repair,ON S LEAVITT ST FROM W 35 ST (3500 S) TO W 36 ST (3600 S),9035
12,2012,Sidewalk Menu,Sidewalk Repair,ON S ALBANY AVE FROM W 38 ST (3800 S) TO W 38 PL (3832 S),2062
12,2012,Sidewalk Menu,Sidewalk Repair,ON S TALMAN AVE FROM W 39 PL (3932 S) TO W 40 PL (4050 S),93566
12,2012,Sidewalk Menu,Sidewalk Repair,ON S HOYNE AVE FROM W 36 ST (3600 S) TO W 37 ST (3700 S),1176
12,2012,Sidewalk Menu,Sidewalk Repair,ON W 43RD ST FROM S PAULINA ST (1699 W) TO S MARSHFIELD AVE (1632 W),1561
